,round_log_date,round_departure_date,Route,Price,AL
93172,2019-07-21,2019-09-14,MHDTHR,5231750,4
93176,2019-07-21,2019-09-14,THRMHD,5330666.66666667,3
93179,2019-07-21,2019-09-15,MHDTHR,5206666.66666667,6
93182,2019-07-21,2019-09-15,THRMHD,4854200,5
93185,2019-07-21,2019-09-16,MHDTHR,4773600,5
93188,2019-07-21,2019-09-16,THRMHD,5423000,4
93191,2019-07-21,2019-09-17,MHDTHR,5174200,5
93195,2019-07-21,2019-09-17,THRMHD,5165400,5
93199,2019-07-21,2019-09-18,MHDTHR,5173000,4
93203,2019-07-21,2019-09-18,THRMHD,5173000,4
93207,2019-07-21,2019-09-19,MHDTHR,4986800,5
93210,2019-07-21,2019-09-19,THRMHD,5467750,4
93213,2019-07-21,2019-09-20,MHDTHR,4608500,4
93217,2019-07-21,2019-09-20,THRMHD,5180400,5
93221,2019-07-21,2019-09-21,MHDTHR,5630400,5
93225,2019-07-21,2019-09-21,THRMHD,5364000,3
93228,2019-07-21,2019-09-22,MHDTHR,5066800,5
93231,2019-07-21,2019-09-22,THRMHD,4975400,5
93234,2019-07-21,2019-09-23,MHDTHR,5328000,5
93237,2019-07-21,2019-09-23,THRMHD,5364000,3
93240,2019-07-21,2019-09-24,MHDTHR,5635500,2
93243,2019-07-21,2019-09-24,THRMHD,5635500,2
93246,2019-07-21,2019-09-25,MHDTHR,5561333.33333333,3
93248,2019-07-21,2019-09-25,THRMHD,5546000,2
93251,2019-07-21,2019-09-26,MHDTHR,5561333.33333333,3
93253,2019-07-21,2019-09-26,THRMHD,5902500,2
93255,2019-07-21,2019-09-27,MHDTHR,4415000,2
93257,2019-07-21,2019-09-27,THRMHD,4480000,2
93260,2019-07-21,2019-09-28,MHDTHR,5980000,2
93263,2019-07-21,2019-09-28,THRMHD,5546000,2
93266,2019-07-21,2019-09-29,MHDTHR,5561333.33333333,3
93268,2019-07-21,2019-09-29,THRMHD,5102500,2
93269,2019-07-21,2019-09-30,MHDTHR,5028333.33333333,3
93271,2019-07-21,2019-09-30,THRMHD,5546000,2
93273,2019-07-21,2019-10-01,MHDTHR,5902500,2
93275,2019-07-21,2019-10-01,THRMHD,5102500,2
93276,2019-07-21,2019-10-02,MHDTHR,4480000,2
93278,2019-07-21,2019-10-02,THRMHD,4746500,2
93280,2019-07-21,2019-10-03,MHDTHR,4850666.66666667,3
93281,2019-07-21,2019-10-03,THRMHD,5102500,2
93283,2019-07-21,2019-10-04,MHDTHR,3882000,2
93285,2019-07-21,2019-10-04,THRMHD,4850666.66666667,3
93288,2019-07-21,2019-10-05,MHDTHR,4892666.66666667,3
93292,2019-07-21,2019-10-05,THRMHD,5013000,2
93295,2019-07-21,2019-10-06,MHDTHR,4746500,2
93298,2019-07-21,2019-10-06,THRMHD,5102500,2
93300,2019-07-21,2019-10-07,MHDTHR,4198500,2
93302,2019-07-21,2019-10-07,THRMHD,5013000,2
93304,2019-07-21,2019-10-08,MHDTHR,4465000,2
93305,2019-07-21,2019-10-08,THRMHD,5102500,2
93308,2019-07-21,2019-10-09,THRMHD,4746500,2
93310,2019-07-21,2019-10-10,THRMHD,5102500,2
93312,2019-07-21,2019-10-11,MHDTHR,5146000,1
93314,2019-07-21,2019-10-11,THRMHD,4850666.66666667,3
93316,2019-07-21,2019-10-12,MHDTHR,5180500,2
93319,2019-07-21,2019-10-12,THRMHD,5013000,2
93322,2019-07-21,2019-10-13,THRMHD,5102500,2
93324,2019-07-21,2019-10-14,MHDTHR,3547000,1
93325,2019-07-21,2019-10-14,THRMHD,4613000,1
93327,2019-07-21,2019-10-15,MHDTHR,4836000,2
93328,2019-07-21,2019-10-15,THRMHD,4613000,1
93331,2019-07-21,2019-10-16,MHDTHR,4480000,2
93333,2019-07-21,2019-10-16,THRMHD,4746500,2
93335,2019-07-21,2019-10-17,MHDTHR,4850666.66666667,3
93336,2019-07-21,2019-10-17,THRMHD,5102500,2
93338,2019-07-21,2019-10-18,MHDTHR,3882000,2
93339,2019-07-21,2019-10-18,THRMHD,4850666.66666667,3
93342,2019-07-21,2019-10-19,MHDTHR,3547000,1
93344,2019-07-21,2019-10-19,THRMHD,5013000,2
93346,2019-07-21,2019-10-20,MHDTHR,5028333.33333333,3
93348,2019-07-21,2019-10-20,THRMHD,5102500,2
93351,2019-07-21,2019-10-21,MHDTHR,4781000,3
93355,2019-07-21,2019-10-22,THRMHD,3783000,2
93358,2019-07-21,2019-10-23,MHDTHR,4326333.33333333,3
93361,2019-07-21,2019-10-23,THRMHD,4746500,2
93364,2019-07-21,2019-10-24,MHDTHR,3547000,1
93366,2019-07-21,2019-10-24,THRMHD,5102500,2
93368,2019-07-21,2019-10-25,MHDTHR,3882000,2
93371,2019-07-21,2019-10-25,THRMHD,4746500,2
93373,2019-07-21,2019-10-26,MHDTHR,4914000,2
93376,2019-07-21,2019-10-26,THRMHD,5013000,2
93378,2019-07-21,2019-10-27,MHDTHR,5028333.33333333,3
93380,2019-07-21,2019-10-27,THRMHD,5369000,2
93381,2019-07-21,2019-10-28,THRMHD,5413000,1
93383,2019-07-22,2019-07-21,MHDTHR,5078000,1
93385,2019-07-22,2019-07-22,MHDTHR,4396200,10
93389,2019-07-22,2019-07-22,THRMHD,3732700,10
93393,2019-07-22,2019-07-23,MHDTHR,3715800,10
93397,2019-07-22,2019-07-23,THRMHD,4851000,11
93401,2019-07-22,2019-07-24,MHDTHR,3880454.54545455,11
93405,2019-07-22,2019-07-24,THRMHD,5520692.30769231,13
93409,2019-07-22,2019-07-25,MHDTHR,3206666.66666667,12
93413,2019-07-22,2019-07-25,THRMHD,6165727.27272727,11
93417,2019-07-22,2019-07-26,MHDTHR,3578200,10
93421,2019-07-22,2019-07-26,THRMHD,5011846.15384615,13
93425,2019-07-22,2019-07-27,MHDTHR,5014583.33333333,12
93429,2019-07-22,2019-07-27,THRMHD,4272143.33333333,12
93433,2019-07-22,2019-07-28,MHDTHR,5649909.09090909,11
93437,2019-07-22,2019-07-28,THRMHD,4163090.90909091,11
93441,2019-07-22,2019-07-29,MHDTHR,5202909.09090909,11
93445,2019-07-22,2019-07-29,THRMHD,4396272.72727273,11
93449,2019-07-22,2019-07-30,MHDTHR,4825111.11111111,9
93453,2019-07-22,2019-07-30,THRMHD,4438181.81818182,11
93457,2019-07-22,2019-07-31,MHDTHR,4367363.63636364,11
93461,2019-07-22,2019-07-31,THRMHD,4869916.66666667,12
93465,2019-07-22,2019-08-01,MHDTHR,4546666.66666667,12
93469,2019-07-22,2019-08-01,THRMHD,4981330,11
93473,2019-07-22,2019-08-02,MHDTHR,4615300,10
93477,2019-07-22,2019-08-02,THRMHD,4564000,13
93481,2019-07-22,2019-08-03,MHDTHR,5087000,9
93485,2019-07-22,2019-08-03,THRMHD,4472454.54545455,11
93489,2019-07-22,2019-08-04,MHDTHR,5177545.45454545,11
93493,2019-07-22,2019-08-04,THRMHD,4796300,10
93497,2019-07-22,2019-08-05,MHDTHR,4966800,10
93501,2019-07-22,2019-08-05,THRMHD,5078700,10
93505,2019-07-22,2019-08-06,MHDTHR,5303750,8
93509,2019-07-22,2019-08-06,THRMHD,5258636.36363636,11
93513,2019-07-22,2019-08-07,MHDTHR,4915000,9
93517,2019-07-22,2019-08-07,THRMHD,5177333.33333333,12
93521,2019-07-22,2019-08-08,MHDTHR,4788636.36363636,11
93525,2019-07-22,2019-08-08,THRMHD,5562272.72727273,11
93529,2019-07-22,2019-08-09,MHDTHR,5135000,9
93533,2019-07-22,2019-08-09,THRMHD,5572230.76923077,13
93537,2019-07-22,2019-08-10,MHDTHR,5122100,10
93541,2019-07-22,2019-08-10,THRMHD,5536545.45454545,11
93545,2019-07-22,2019-08-11,MHDTHR,5098636.36363636,11
93549,2019-07-22,2019-08-11,THRMHD,5570818.18181818,11
93553,2019-07-22,2019-08-12,MHDTHR,4879300,10
93557,2019-07-22,2019-08-12,THRMHD,5517545.45454545,11
93561,2019-07-22,2019-08-13,MHDTHR,6047750,8
93565,2019-07-22,2019-08-13,THRMHD,5125363.63636364,11
93569,2019-07-22,2019-08-14,MHDTHR,5348800,10
93573,2019-07-22,2019-08-14,THRMHD,4845500,12
93577,2019-07-22,2019-08-15,MHDTHR,5200363.63636364,11
93581,2019-07-22,2019-08-15,THRMHD,5330818.18181818,11
93585,2019-07-22,2019-08-16,MHDTHR,5218555.55555556,9
93589,2019-07-22,2019-08-16,THRMHD,5399846.15384615,13
93593,2019-07-22,2019-08-17,MHDTHR,5517222.22222222,9
93597,2019-07-22,2019-08-17,THRMHD,5091090.90909091,11
93601,2019-07-22,2019-08-18,MHDTHR,4992454.54545455,11
93605,2019-07-22,2019-08-18,THRMHD,5392454.54545455,11
93609,2019-07-22,2019-08-19,MHDTHR,5280000,10
93613,2019-07-22,2019-08-19,THRMHD,5717272.72727273,11
93617,2019-07-22,2019-08-20,MHDTHR,5388000,8
93621,2019-07-22,2019-08-20,THRMHD,5742636.36363636,11
93625,2019-07-22,2019-08-21,MHDTHR,5468666.66666667,9
93629,2019-07-22,2019-08-21,THRMHD,5339666.66666667,12
93633,2019-07-22,2019-08-22,MHDTHR,5465363.63636364,11
93637,2019-07-22,2019-08-22,THRMHD,5452000,11
93641,2019-07-22,2019-08-23,MHDTHR,5358428.57142857,7
93645,2019-07-22,2019-08-23,THRMHD,5048600,10
93649,2019-07-22,2019-08-24,MHDTHR,6216800,5
93653,2019-07-22,2019-08-24,THRMHD,5772500,4
93657,2019-07-22,2019-08-25,MHDTHR,5843200,5
93661,2019-07-22,2019-08-25,THRMHD,5241800,5
93665,2019-07-22,2019-08-26,MHDTHR,5181500,6
93669,2019-07-22,2019-08-26,THRMHD,5650000,4
93673,2019-07-22,2019-08-27,MHDTHR,5579750,4
93677,2019-07-22,2019-08-27,THRMHD,5845000,5
93681,2019-07-22,2019-08-28,MHDTHR,5524666.66666667,6
93685,2019-07-22,2019-08-28,THRMHD,5772500,4
93689,2019-07-22,2019-08-29,MHDTHR,5546400,5
93693,2019-07-22,2019-08-29,THRMHD,5575666.66666667,3
93697,2019-07-22,2019-08-30,MHDTHR,5102750,4
93701,2019-07-22,2019-08-30,THRMHD,5425200,5
93705,2019-07-22,2019-08-31,MHDTHR,6239500,4
93709,2019-07-22,2019-08-31,THRMHD,5772500,4
93713,2019-07-22,2019-09-01,MHDTHR,5613666.66666667,6
93717,2019-07-22,2019-09-01,THRMHD,5241800,5
93721,2019-07-22,2019-09-02,MHDTHR,5226600,5
93725,2019-07-22,2019-09-02,THRMHD,5772500,4
93729,2019-07-22,2019-09-03,MHDTHR,5645000,5
93732,2019-07-22,2019-09-03,THRMHD,5455000,5
93736,2019-07-22,2019-09-04,MHDTHR,5435000,4
93740,2019-07-22,2019-09-04,THRMHD,6156000,4
93744,2019-07-22,2019-09-05,MHDTHR,5546400,5
93748,2019-07-22,2019-09-05,THRMHD,6865250,4
93752,2019-07-22,2019-09-06,MHDTHR,5207000,4
93756,2019-07-22,2019-09-06,THRMHD,5896600,5
93760,2019-07-22,2019-09-07,MHDTHR,6110000,5
93764,2019-07-22,2019-09-07,THRMHD,6039250,4
93768,2019-07-22,2019-09-08,MHDTHR,5638400,5
93772,2019-07-22,2019-09-08,THRMHD,5781800,5
93776,2019-07-22,2019-09-09,MHDTHR,5506500,6
93780,2019-07-22,2019-09-09,THRMHD,6022500,4
93784,2019-07-22,2019-09-10,MHDTHR,5579750,4
93788,2019-07-22,2019-09-10,THRMHD,5845000,5
93792,2019-07-22,2019-09-11,MHDTHR,5663714.28571429,7
93796,2019-07-22,2019-09-11,THRMHD,6267600,5
93800,2019-07-22,2019-09-12,MHDTHR,5936400,5
93804,2019-07-22,2019-09-12,THRMHD,6067250,4
93808,2019-07-22,2019-09-13,MHDTHR,4703000,4
93812,2019-07-22,2019-09-13,THRMHD,5226600,5
93815,2019-07-22,2019-09-14,MHDTHR,6106250,4
93819,2019-07-22,2019-09-14,THRMHD,5772500,4
93822,2019-07-22,2019-09-15,MHDTHR,5606333.33333333,6
93826,2019-07-22,2019-09-15,THRMHD,5333800,5
93829,2019-07-22,2019-09-16,MHDTHR,5253200,5
93833,2019-07-22,2019-09-16,THRMHD,6022500,4
93837,2019-07-22,2019-09-17,MHDTHR,5653800,5
93841,2019-07-22,2019-09-17,THRMHD,5645000,5
93845,2019-07-22,2019-09-18,MHDTHR,5772500,4
93849,2019-07-22,2019-09-18,THRMHD,5772500,4
93853,2019-07-22,2019-09-19,MHDTHR,5466400,5
93857,2019-07-22,2019-09-19,THRMHD,6067250,4
93860,2019-07-22,2019-09-20,MHDTHR,5208000,4
93863,2019-07-22,2019-09-20,THRMHD,5310000,5
93867,2019-07-22,2019-09-21,MHDTHR,6110000,5
93870,2019-07-22,2019-09-21,THRMHD,6163333.33333333,3
93872,2019-07-22,2019-09-22,MHDTHR,5546400,5
93874,2019-07-22,2019-09-22,THRMHD,5455000,5
93877,2019-07-22,2019-09-23,MHDTHR,5807600,5
93879,2019-07-22,2019-09-23,THRMHD,5546000,2
93882,2019-07-22,2019-09-24,MHDTHR,5635500,2
93885,2019-07-22,2019-09-24,THRMHD,5635500,2
93887,2019-07-22,2019-09-25,MHDTHR,5679000,1
93890,2019-07-22,2019-09-25,THRMHD,5546000,2
93893,2019-07-22,2019-09-26,MHDTHR,5561333.33333333,3
93895,2019-07-22,2019-09-26,THRMHD,5635500,2
93897,2019-07-22,2019-09-27,MHDTHR,5146000,1
93899,2019-07-22,2019-09-27,THRMHD,4850666.66666667,3
93902,2019-07-22,2019-09-28,MHDTHR,5980000,2
93904,2019-07-22,2019-09-28,THRMHD,5546000,2
93906,2019-07-22,2019-09-29,MHDTHR,5314000,3
93909,2019-07-22,2019-09-29,THRMHD,5102500,2
93911,2019-07-22,2019-09-30,MHDTHR,5028333.33333333,3
93913,2019-07-22,2019-09-30,THRMHD,5546000,2
93915,2019-07-22,2019-10-01,MHDTHR,5902500,2
93916,2019-07-22,2019-10-01,THRMHD,5102500,2
93918,2019-07-22,2019-10-02,MHDTHR,4480000,2
93922,2019-07-22,2019-10-02,THRMHD,4746500,2
93924,2019-07-22,2019-10-03,MHDTHR,4781000,3
93926,2019-07-22,2019-10-03,THRMHD,5102500,2
93927,2019-07-22,2019-10-04,MHDTHR,5146000,1
93929,2019-07-22,2019-10-04,THRMHD,4731500,2
93932,2019-07-22,2019-10-05,MHDTHR,4914000,2
93934,2019-07-22,2019-10-05,THRMHD,5013000,2
93936,2019-07-22,2019-10-06,MHDTHR,4746500,2
93938,2019-07-22,2019-10-06,THRMHD,4731500,2
93940,2019-07-22,2019-10-07,THRMHD,5013000,2
93941,2019-07-22,2019-10-08,THRMHD,5102500,2
93944,2019-07-22,2019-10-09,MHDTHR,4850666.66666667,3
93946,2019-07-22,2019-10-09,THRMHD,4746500,2
93948,2019-07-22,2019-10-10,MHDTHR,3547000,1
93950,2019-07-22,2019-10-10,THRMHD,5102500,2
93951,2019-07-22,2019-10-11,MHDTHR,3882000,2
93953,2019-07-22,2019-10-11,THRMHD,4731500,2
93954,2019-07-22,2019-10-12,MHDTHR,4914000,2
93956,2019-07-22,2019-10-12,THRMHD,5013000,2
93958,2019-07-22,2019-10-13,MHDTHR,4781000,3
93959,2019-07-22,2019-10-13,THRMHD,4731500,2
93961,2019-07-22,2019-10-14,MHDTHR,4603333.33333333,3
93963,2019-07-22,2019-10-14,THRMHD,5013000,2
93965,2019-07-22,2019-10-15,MHDTHR,4465000,2
93968,2019-07-22,2019-10-15,THRMHD,5102500,2
93971,2019-07-22,2019-10-16,MHDTHR,4480000,2
93975,2019-07-22,2019-10-16,THRMHD,4746500,2
93978,2019-07-22,2019-10-17,MHDTHR,4603333.33333333,3
93980,2019-07-22,2019-10-17,THRMHD,4613000,1
93983,2019-07-22,2019-10-18,MHDTHR,3882000,2
93985,2019-07-22,2019-10-18,THRMHD,4850666.66666667,3
93988,2019-07-22,2019-10-19,MHDTHR,5140000,3
93991,2019-07-22,2019-10-19,THRMHD,5013000,2
93994,2019-07-22,2019-10-20,MHDTHR,5028333.33333333,3
93997,2019-07-22,2019-10-20,THRMHD,4731500,2
94000,2019-07-22,2019-10-21,MHDTHR,3547000,1
94003,2019-07-22,2019-10-21,THRMHD,5013000,2
94006,2019-07-22,2019-10-22,MHDTHR,4836000,2
94009,2019-07-22,2019-10-22,THRMHD,3783000,2
94013,2019-07-22,2019-10-23,MHDTHR,4079000,3
94016,2019-07-22,2019-10-23,THRMHD,4746500,2
94019,2019-07-22,2019-10-24,MHDTHR,4603333.33333333,3
94021,2019-07-22,2019-10-24,THRMHD,5102500,2
94023,2019-07-22,2019-10-25,MHDTHR,4080000,1
94026,2019-07-22,2019-10-25,THRMHD,5028333.33333333,3
94029,2019-07-22,2019-10-26,MHDTHR,4914000,2
94033,2019-07-22,2019-10-26,THRMHD,5013000,2
94036,2019-07-22,2019-10-27,MHDTHR,4781000,3
94038,2019-07-22,2019-10-27,THRMHD,5369000,2
94041,2019-07-22,2019-10-28,MHDTHR,5413000,1
94042,2019-07-22,2019-10-28,THRMHD,5413000,1
94045,2019-07-23,2019-07-23,MHDTHR,3257700,10
94049,2019-07-23,2019-07-23,THRMHD,4927090.90909091,11
94053,2019-07-23,2019-07-24,MHDTHR,2453818.18181818,11
94057,2019-07-23,2019-07-24,THRMHD,5863153.84615385,13
94061,2019-07-23,2019-07-25,MHDTHR,3271293.33333333,12
94065,2019-07-23,2019-07-25,THRMHD,6121500,10
94069,2019-07-23,2019-07-26,MHDTHR,3648600,10
94073,2019-07-23,2019-07-26,THRMHD,4789420,13
94077,2019-07-23,2019-07-27,MHDTHR,5169000,12
94081,2019-07-23,2019-07-27,THRMHD,4067750,12
94085,2019-07-23,2019-07-28,MHDTHR,5707666.66666667,12
94089,2019-07-23,2019-07-28,THRMHD,4300000,11
94093,2019-07-23,2019-07-29,MHDTHR,5062333.33333333,12
94097,2019-07-23,2019-07-29,THRMHD,4606943.63636364,11
94101,2019-07-23,2019-07-30,MHDTHR,4654666.66666667,9
94105,2019-07-23,2019-07-30,THRMHD,4685727.27272727,11
94109,2019-07-23,2019-07-31,MHDTHR,4080166.66666667,12
94113,2019-07-23,2019-07-31,THRMHD,5107727.27272727,11
94117,2019-07-23,2019-08-01,MHDTHR,4359363.63636364,11
94121,2019-07-23,2019-08-01,THRMHD,5477900,10
94125,2019-07-23,2019-08-02,MHDTHR,4454900,10
94129,2019-07-23,2019-08-02,THRMHD,4980615.38461539,13
94133,2019-07-23,2019-08-03,MHDTHR,5130777.77777778,9
94137,2019-07-23,2019-08-03,THRMHD,4984600,10
94141,2019-07-23,2019-08-04,MHDTHR,4980272.72727273,11
94145,2019-07-23,2019-08-04,THRMHD,4680700,10
94149,2019-07-23,2019-08-05,MHDTHR,4808111.11111111,9
94153,2019-07-23,2019-08-05,THRMHD,5075888.88888889,9
94157,2019-07-23,2019-08-06,MHDTHR,4849777.77777778,9
94161,2019-07-23,2019-08-06,THRMHD,5555800,10
94165,2019-07-23,2019-08-07,MHDTHR,4793875,8
94169,2019-07-23,2019-08-07,THRMHD,5488000,10
94173,2019-07-23,2019-08-08,MHDTHR,5054181.81818182,11
94177,2019-07-23,2019-08-08,THRMHD,5889800,10
94181,2019-07-23,2019-08-09,MHDTHR,4847888.88888889,9
94185,2019-07-23,2019-08-09,THRMHD,5710454.54545455,11
94189,2019-07-23,2019-08-10,MHDTHR,5411000,11
94193,2019-07-23,2019-08-10,THRMHD,5999500,10
94197,2019-07-23,2019-08-11,MHDTHR,4837900,10
94201,2019-07-23,2019-08-11,THRMHD,5898777.77777778,9
94205,2019-07-23,2019-08-12,MHDTHR,5244111.11111111,9
94209,2019-07-23,2019-08-12,THRMHD,5927888.88888889,9
94213,2019-07-23,2019-08-13,MHDTHR,6285000,8
94217,2019-07-23,2019-08-13,THRMHD,5843300,10
94221,2019-07-23,2019-08-14,MHDTHR,5912700,10
94225,2019-07-23,2019-08-14,THRMHD,5459444.44444444,9
94229,2019-07-23,2019-08-15,MHDTHR,5722666.66666667,9
94233,2019-07-23,2019-08-15,THRMHD,6030375,8
94237,2019-07-23,2019-08-16,MHDTHR,5662777.77777778,9
94241,2019-07-23,2019-08-16,THRMHD,5908000,11
94245,2019-07-23,2019-08-17,MHDTHR,5855250,8
94249,2019-07-23,2019-08-17,THRMHD,5660444.44444444,9
94253,2019-07-23,2019-08-18,MHDTHR,5438500,10
94257,2019-07-23,2019-08-18,THRMHD,5833888.88888889,9
94261,2019-07-23,2019-08-19,MHDTHR,5411500,8
94265,2019-07-23,2019-08-19,THRMHD,5900000,9
94269,2019-07-23,2019-08-20,MHDTHR,5736000,8
94273,2019-07-23,2019-08-20,THRMHD,6037500,10
94277,2019-07-23,2019-08-21,MHDTHR,5765000,8
94281,2019-07-23,2019-08-21,THRMHD,5626800,10
94285,2019-07-23,2019-08-22,MHDTHR,5843909.09090909,11
94289,2019-07-23,2019-08-22,THRMHD,6022750,8
94293,2019-07-23,2019-08-23,MHDTHR,5355333.33333333,6
94297,2019-07-23,2019-08-23,THRMHD,5906000,8
94301,2019-07-23,2019-08-24,MHDTHR,5908400,5
94305,2019-07-23,2019-08-24,THRMHD,5572500,4
94309,2019-07-23,2019-08-25,MHDTHR,5734800,5
94313,2019-07-23,2019-08-25,THRMHD,4933400,5
94317,2019-07-23,2019-08-26,MHDTHR,5313000,6
94321,2019-07-23,2019-08-26,THRMHD,5572500,4
94325,2019-07-23,2019-08-27,MHDTHR,5844250,4
94329,2019-07-23,2019-08-27,THRMHD,5866600,5
94333,2019-07-23,2019-08-28,MHDTHR,5332333.33333333,6
94337,2019-07-23,2019-08-28,THRMHD,5335000,4
94341,2019-07-23,2019-08-29,MHDTHR,5675500,4
94345,2019-07-23,2019-08-29,THRMHD,4664500,2
94349,2019-07-23,2019-08-30,MHDTHR,5390250,4
94353,2019-07-23,2019-08-30,THRMHD,5646800,5
94357,2019-07-23,2019-08-31,MHDTHR,6039500,4
94361,2019-07-23,2019-08-31,THRMHD,5572500,4
94365,2019-07-23,2019-09-01,MHDTHR,5356666.66666667,6
94369,2019-07-23,2019-09-01,THRMHD,4933400,5
94373,2019-07-23,2019-09-02,MHDTHR,5010200,5
94377,2019-07-23,2019-09-02,THRMHD,5572500,4
94381,2019-07-23,2019-09-03,MHDTHR,6016600,5
94385,2019-07-23,2019-09-03,THRMHD,5476600,5
94389,2019-07-23,2019-09-04,MHDTHR,5235000,4
94393,2019-07-23,2019-09-04,THRMHD,5583500,4
94397,2019-07-23,2019-09-05,MHDTHR,5110000,4
94401,2019-07-23,2019-09-05,THRMHD,6687666.66666667,3
94405,2019-07-23,2019-09-06,MHDTHR,5319333.33333333,3
94409,2019-07-23,2019-09-06,THRMHD,6118200,5
94413,2019-07-23,2019-09-07,MHDTHR,5801600,5
94417,2019-07-23,2019-09-07,THRMHD,6089250,4
94421,2019-07-23,2019-09-08,MHDTHR,5330000,5
94425,2019-07-23,2019-09-08,THRMHD,5580000,5
94429,2019-07-23,2019-09-09,MHDTHR,5001166.66666667,6
94433,2019-07-23,2019-09-09,THRMHD,5822500,4
94437,2019-07-23,2019-09-10,MHDTHR,6281750,4
94441,2019-07-23,2019-09-10,THRMHD,5866600,5
94444,2019-07-23,2019-09-11,MHDTHR,5409000,6
94448,2019-07-23,2019-09-11,THRMHD,5335000,4
94452,2019-07-23,2019-09-12,MHDTHR,6288000,5
94456,2019-07-23,2019-09-12,THRMHD,6319250,4
94460,2019-07-23,2019-09-13,MHDTHR,3882000,2
94464,2019-07-23,2019-09-13,THRMHD,5160750,4
94468,2019-07-23,2019-09-14,MHDTHR,5675666.66666667,3
94472,2019-07-23,2019-09-14,THRMHD,5230666.66666667,3
94476,2019-07-23,2019-09-15,MHDTHR,5299600,5
94480,2019-07-23,2019-09-15,THRMHD,4632250,4
94484,2019-07-23,2019-09-16,MHDTHR,4531500,4
94488,2019-07-23,2019-09-16,THRMHD,5564000,3
94492,2019-07-23,2019-09-17,MHDTHR,5804250,4
94496,2019-07-23,2019-09-17,THRMHD,5683750,4
94500,2019-07-23,2019-09-18,MHDTHR,4914000,3
94503,2019-07-23,2019-09-18,THRMHD,4914000,3
94507,2019-07-23,2019-09-19,MHDTHR,5460500,4
94511,2019-07-23,2019-09-19,THRMHD,6259666.66666667,3
94515,2019-07-23,2019-09-20,MHDTHR,4680000,2
94519,2019-07-23,2019-09-20,THRMHD,5265000,4
94523,2019-07-23,2019-09-21,MHDTHR,5602500,4
94526,2019-07-23,2019-09-21,THRMHD,5230666.66666667,3
94530,2019-07-23,2019-09-22,MHDTHR,5385500,4
94533,2019-07-23,2019-09-22,THRMHD,4783750,4
94537,2019-07-23,2019-09-23,MHDTHR,5224500,4
94540,2019-07-23,2019-09-23,THRMHD,5546000,2
94544,2019-07-23,2019-09-24,MHDTHR,5264500,2
94548,2019-07-23,2019-09-24,THRMHD,5264500,2
94552,2019-07-23,2019-09-25,MHDTHR,5314000,3
94555,2019-07-23,2019-09-25,THRMHD,5546000,2
94559,2019-07-23,2019-09-26,MHDTHR,5314000,3
94562,2019-07-23,2019-09-26,THRMHD,5264500,2
94565,2019-07-23,2019-09-27,MHDTHR,4415000,2
94569,2019-07-23,2019-09-27,THRMHD,4603333.33333333,3
94572,2019-07-23,2019-09-28,MHDTHR,5980000,2
94576,2019-07-23,2019-09-28,THRMHD,5546000,2
94579,2019-07-23,2019-09-29,MHDTHR,5314000,3
94582,2019-07-23,2019-09-29,THRMHD,4731500,2
94585,2019-07-23,2019-09-30,MHDTHR,4781000,3
94588,2019-07-23,2019-09-30,THRMHD,5546000,2
94591,2019-07-23,2019-10-01,MHDTHR,5531500,2
94594,2019-07-23,2019-10-01,THRMHD,4731500,2
94597,2019-07-23,2019-10-02,MHDTHR,4480000,2
94600,2019-07-23,2019-10-02,THRMHD,4746500,2
94603,2019-07-23,2019-10-03,MHDTHR,3547000,1
94605,2019-07-23,2019-10-03,THRMHD,4731500,2
94609,2019-07-23,2019-10-04,MHDTHR,3882000,2
94611,2019-07-23,2019-10-04,THRMHD,4480000,2
94614,2019-07-23,2019-10-05,MHDTHR,4892666.66666667,3
94617,2019-07-23,2019-10-05,THRMHD,5013000,2
94619,2019-07-23,2019-10-06,MHDTHR,4781000,3
94622,2019-07-23,2019-10-06,THRMHD,4731500,2
94625,2019-07-23,2019-10-07,MHDTHR,4603333.33333333,3
94628,2019-07-23,2019-10-07,THRMHD,4613000,1
94632,2019-07-23,2019-10-08,MHDTHR,4080000,1
94635,2019-07-23,2019-10-08,THRMHD,4731500,2
94639,2019-07-23,2019-10-09,MHDTHR,4603333.33333333,3
94642,2019-07-23,2019-10-09,THRMHD,4746500,2
94646,2019-07-23,2019-10-10,THRMHD,4731500,2
94655,2019-07-23,2019-10-12,THRMHD,5013000,2
94659,2019-07-23,2019-10-13,THRMHD,4731500,2
94663,2019-07-23,2019-10-14,THRMHD,4613000,1
94666,2019-07-23,2019-10-15,MHDTHR,4850000,1
94669,2019-07-23,2019-10-15,THRMHD,4731500,2
94671,2019-07-23,2019-10-16,MHDTHR,4480000,2
94674,2019-07-23,2019-10-16,THRMHD,4746500,2
94677,2019-07-23,2019-10-17,MHDTHR,3547000,1
94680,2019-07-23,2019-10-17,THRMHD,4731500,2
94683,2019-07-23,2019-10-18,MHDTHR,3882000,2
94685,2019-07-23,2019-10-18,THRMHD,4603333.33333333,3
94687,2019-07-23,2019-10-19,MHDTHR,4892666.66666667,3
94689,2019-07-23,2019-10-19,THRMHD,5013000,2
94691,2019-07-23,2019-10-20,MHDTHR,4781000,3
94694,2019-07-23,2019-10-21,MHDTHR,4480000,2
94697,2019-07-23,2019-10-21,THRMHD,4613000,1
94699,2019-07-23,2019-10-22,MHDTHR,4465000,2
